loading testing images...	
05_00001, 0/1(0.000) area: 26.268, gt: 5, answer: 33, prob: 0.6622	
14_00515, 6249/12526(0.499) area: 79.322, gt: 14, answer: 14, prob: 0.9997	
12_00054, 6250/12527(0.499) area: 41.413, gt: 12, answer: 12, prob: 0.9847	
14_00516, 6251/12528(0.499) area: 99.594, gt: 14, answer: 14, prob: 0.9996	
12_00055, 6252/12529(0.499) area: 46.615, gt: 12, answer: 12, prob: 0.9925	
01_00193, 6253/12530(0.499) area: 54.791, gt: 1, answer: 1, prob: 0.9926	
05_00672, 6254/12531(0.499) area: 99.589, gt: 5, answer: 5, prob: 0.9982	
01_00194, 6255/12532(0.499) area: 37.789, gt: 1, answer: 1, prob: 0.7475	
05_00673, 6256/12533(0.499) area: 96.933, gt: 5, answer: 5, prob: 0.9995	
01_00195, 6257/12534(0.499) area: 48.374, gt: 1, answer: 1, prob: 0.9615	
25_00762, 6257/12535(0.499) area: 48.146, gt: 25, answer: 15, prob: 0.9542	
03_00353, 6257/12536(0.499) area: 71.519, gt: 3, answer: 32, prob: 0.6690	
10_00519, 6257/12537(0.499) area: 72.870, gt: 10, answer: 15, prob: 0.9826	
11_00992, 6257/12538(0.499) area: 44.497, gt: 11, answer: 17, prob: 0.4405	
18_00287, 6258/12539(0.499) area: 78.842, gt: 18, answer: 18, prob: 1.0000	
19_00338, 6258/12540(0.499) area: 36.332, gt: 19, answer: 17, prob: 0.8692	
25_00763, 6258/12541(0.499) area: 33.045, gt: 25, answer: 1, prob: 0.4020	
03_00354, 6259/12542(0.499) area: 64.420, gt: 3, answer: 3, prob: 0.5392	
10_00520, 6259/12543(0.499) area: 72.250, gt: 10, answer: 15, prob: 0.8660	
11_00993, 6259/12544(0.499) area: 40.620, gt: 11, answer: 13, prob: 0.7551	
18_00288, 6260/12545(0.499) area: 65.932, gt: 18, answer: 18, prob: 0.9978	
19_00339, 6260/12546(0.499) area: 33.764, gt: 19, answer: 17, prob: 0.5451	
25_00764, 6260/12547(0.499) area: 43.474, gt: 25, answer: 1, prob: 0.2640	
29_00235, 6260/12548(0.499) area: 90.205, gt: 29, answer: 32, prob: 0.9878	
03_00355, 6260/12549(0.499) area: 86.452, gt: 3, answer: 15, prob: 0.8005	
11_00994, 6260/12550(0.499) area: 61.709, gt: 11, answer: 12, prob: 0.8811	
18_00289, 6261/12551(0.499) area: 83.516, gt: 18, answer: 18, prob: 0.9999	
19_00340, 6261/12552(0.499) area: 41.533, gt: 19, answer: 18, prob: 0.5286	
29_00236, 6261/12553(0.499) area: 72.664, gt: 29, answer: 13, prob: 0.8710	
29_00237, 6261/12554(0.499) area: 94.361, gt: 29, answer: 32, prob: 0.5773	
14_00517, 6262/12555(0.499) area: 116.743, gt: 14, answer: 14, prob: 0.9946	
12_00056, 6263/12556(0.499) area: 58.864, gt: 12, answer: 12, prob: 0.9997	
14_00518, 6264/12557(0.499) area: 109.864, gt: 14, answer: 14, prob: 0.9997	
12_00057, 6265/12558(0.499) area: 51.381, gt: 12, answer: 12, prob: 0.9984	
14_00519, 6265/12559(0.499) area: 35.944, gt: 14, answer: 33, prob: 0.5685	
12_00058, 6266/12560(0.499) area: 51.807, gt: 12, answer: 12, prob: 0.9996	
01_00196, 6266/12561(0.499) area: 42.661, gt: 1, answer: 19, prob: 0.3726	
05_00674, 6267/12562(0.499) area: 85.994, gt: 5, answer: 5, prob: 1.0000	
01_00197, 6268/12563(0.499) area: 34.205, gt: 1, answer: 1, prob: 0.6679	
05_00675, 6269/12564(0.499) area: 73.287, gt: 5, answer: 5, prob: 0.9992	
01_00198, 6270/12565(0.499) area: 37.789, gt: 1, answer: 1, prob: 0.6879	
03_00356, 6270/12566(0.499) area: 61.514, gt: 3, answer: 15, prob: 0.9059	
05_00676, 6271/12567(0.499) area: 96.856, gt: 5, answer: 5, prob: 0.9968	
10_00521, 6271/12568(0.499) area: 80.623, gt: 10, answer: 18, prob: 0.7716	
11_00995, 6271/12569(0.499) area: 28.160, gt: 11, answer: 33, prob: 0.6768	
25_00765, 6271/12570(0.499) area: 34.293, gt: 25, answer: 11, prob: 0.4469	
03_00357, 6271/12571(0.499) area: 44.497, gt: 3, answer: 32, prob: 0.9342	
10_00522, 6271/12572(0.499) area: 62.450, gt: 10, answer: 15, prob: 0.9061	
11_00996, 6271/12573(0.499) area: 40.348, gt: 11, answer: 15, prob: 0.5447	
18_00290, 6272/12574(0.499) area: 63.056, gt: 18, answer: 18, prob: 0.9999	
19_00341, 6272/12575(0.499) area: 34.914, gt: 19, answer: 17, prob: 0.5347	
25_00766, 6272/12576(0.499) area: 32.527, gt: 25, answer: 15, prob: 0.4954	
29_00238, 6272/12577(0.499) area: 38.987, gt: 29, answer: 15, prob: 0.7103	
03_00358, 6272/12578(0.499) area: 53.722, gt: 3, answer: 13, prob: 0.8257	
10_00523, 6272/12579(0.499) area: 64.807, gt: 10, answer: 15, prob: 0.7835	
11_00997, 6272/12580(0.499) area: 43.359, gt: 11, answer: 10, prob: 0.4912	
18_00291, 6273/12581(0.499) area: 60.249, gt: 18, answer: 18, prob: 0.9951	
19_00342, 6273/12582(0.499) area: 36.401, gt: 19, answer: 17, prob: 0.6894	
25_00767, 6273/12583(0.499) area: 38.079, gt: 25, answer: 11, prob: 0.4076	
29_00239, 6273/12584(0.498) area: 72.250, gt: 29, answer: 13, prob: 0.7043	
18_00292, 6274/12585(0.499) area: 70.972, gt: 18, answer: 18, prob: 0.9977	
29_00240, 6274/12586(0.498) area: 76.059, gt: 29, answer: 32, prob: 0.5700	
14_00520, 6275/12587(0.499) area: 136.539, gt: 14, answer: 14, prob: 0.9699	
14_00521, 6276/12588(0.499) area: 168.238, gt: 14, answer: 14, prob: 0.9986	
14_00522, 6277/12589(0.499) area: 184.832, gt: 14, answer: 14, prob: 1.0000	
01_00199, 6277/12590(0.499) area: 43.081, gt: 1, answer: 17, prob: 0.2998	
05_00677, 6278/12591(0.499) area: 84.581, gt: 5, answer: 5, prob: 0.9999	
01_00200, 6279/12592(0.499) area: 35.623, gt: 1, answer: 1, prob: 0.6543	
05_00678, 6280/12593(0.499) area: 84.870, gt: 5, answer: 5, prob: 0.9991	
25_00768, 6280/12594(0.499) area: 39.205, gt: 25, answer: 15, prob: 0.9068	
01_00201, 6281/12595(0.499) area: 48.436, gt: 1, answer: 1, prob: 0.8410	
03_00359, 6281/12596(0.499) area: 40.657, gt: 3, answer: 15, prob: 0.7273	
10_00524, 6281/12597(0.499) area: 59.447, gt: 10, answer: 15, prob: 0.9979	
11_00998, 6281/12598(0.499) area: 35.496, gt: 11, answer: 15, prob: 0.3607	
18_00293, 6282/12599(0.499) area: 56.859, gt: 18, answer: 18, prob: 0.9995	
19_00343, 6282/12600(0.499) area: 34.147, gt: 19, answer: 18, prob: 0.6033	
25_00769, 6282/12601(0.499) area: 30.033, gt: 25, answer: 15, prob: 0.8739	
03_00360, 6282/12602(0.498) area: 35.327, gt: 3, answer: 32, prob: 0.9664	
10_00525, 6282/12603(0.498) area: 50.794, gt: 10, answer: 15, prob: 0.9797	
11_00999, 6282/12604(0.498) area: 30.594, gt: 11, answer: 15, prob: 0.7216	
18_00294, 6283/12605(0.498) area: 48.959, gt: 18, answer: 18, prob: 0.9963	
19_00344, 6283/12606(0.498) area: 27.423, gt: 19, answer: 17, prob: 0.5751	
25_00770, 6283/12607(0.498) area: 30.397, gt: 25, answer: 15, prob: 0.5716	
29_00241, 6283/12608(0.498) area: 58.890, gt: 29, answer: 32, prob: 0.9992	
03_00361, 6283/12609(0.498) area: 48.662, gt: 3, answer: 13, prob: 0.3371	
10_00526, 6283/12610(0.498) area: 75.067, gt: 10, answer: 17, prob: 0.6073	
11_01000, 6283/12611(0.498) area: 48.836, gt: 11, answer: 12, prob: 0.5405	
18_00295, 6284/12612(0.498) area: 61.254, gt: 18, answer: 18, prob: 0.9991	
19_00345, 6284/12613(0.498) area: 31.749, gt: 19, answer: 18, prob: 0.5669	
29_00242, 6284/12614(0.498) area: 53.666, gt: 29, answer: 13, prob: 0.5593	
14_00523, 6285/12615(0.498) area: 135.041, gt: 14, answer: 14, prob: 0.9943	
29_00243, 6286/12616(0.498) area: 78.899, gt: 29, answer: 29, prob: 0.4152	
14_00524, 6287/12617(0.498) area: 116.962, gt: 14, answer: 14, prob: 0.9977	
12_00059, 6288/12618(0.498) area: 83.162, gt: 12, answer: 12, prob: 0.9979	
14_00525, 6289/12619(0.498) area: 129.383, gt: 14, answer: 14, prob: 0.9653	
12_00060, 6290/12620(0.498) area: 58.983, gt: 12, answer: 12, prob: 0.9999	
01_00202, 6291/12621(0.498) area: 50.200, gt: 1, answer: 1, prob: 0.7577	
05_00679, 6292/12622(0.498) area: 107.471, gt: 5, answer: 5, prob: 0.9986	
01_00203, 6293/12623(0.499) area: 36.661, gt: 1, answer: 1, prob: 0.8044	
05_00680, 6294/12624(0.499) area: 82.704, gt: 5, answer: 5, prob: 0.9841	
01_00204, 6295/12625(0.499) area: 40.988, gt: 1, answer: 1, prob: 0.5377	
03_00362, 6295/12626(0.499) area: 35.665, gt: 3, answer: 30, prob: 0.8575	
05_00681, 6296/12627(0.499) area: 98.122, gt: 5, answer: 5, prob: 0.9991	
10_00527, 6296/12628(0.499) area: 53.759, gt: 10, answer: 15, prob: 0.5945	
11_01001, 6296/12629(0.499) area: 45.000, gt: 11, answer: 33, prob: 0.9663	
18_00296, 6297/12630(0.499) area: 56.232, gt: 18, answer: 18, prob: 0.7754	
25_00771, 6297/12631(0.499) area: 25.417, gt: 25, answer: 11, prob: 0.2249	
03_00363, 6297/12632(0.498) area: 28.618, gt: 3, answer: 32, prob: 0.5401	
10_00528, 6297/12633(0.498) area: 48.166, gt: 10, answer: 15, prob: 0.9698	
11_01002, 6297/12634(0.498) area: 38.000, gt: 11, answer: 33, prob: 0.9897	
18_00297, 6298/12635(0.498) area: 41.352, gt: 18, answer: 18, prob: 0.9795	
25_00772, 6298/12636(0.498) area: 28.983, gt: 25, answer: 33, prob: 0.4174	
29_00244, 6298/12637(0.498) area: 49.508, gt: 29, answer: 32, prob: 0.9851	
03_00364, 6298/12638(0.498) area: 35.665, gt: 3, answer: 15, prob: 0.6672	
10_00529, 6298/12639(0.498) area: 64.992, gt: 10, answer: 15, prob: 0.4680	
11_01003, 6298/12640(0.498) area: 49.020, gt: 11, answer: 33, prob: 0.9659	
14_00526, 6299/12641(0.498) area: 110.250, gt: 14, answer: 14, prob: 0.9092	
18_00298, 6300/12642(0.498) area: 51.088, gt: 18, answer: 18, prob: 0.9959	
19_00346, 6300/12643(0.498) area: 22.494, gt: 19, answer: 18, prob: 0.9309	
29_00245, 6300/12644(0.498) area: 44.283, gt: 29, answer: 33, prob: 0.5251	
14_00527, 6301/12645(0.498) area: 83.138, gt: 14, answer: 14, prob: 0.6198	
29_00246, 6301/12646(0.498) area: 62.338, gt: 29, answer: 32, prob: 0.8323	
14_00528, 6302/12647(0.498) area: 94.710, gt: 14, answer: 14, prob: 0.9200	
12_00061, 6303/12648(0.498) area: 76.210, gt: 12, answer: 12, prob: 0.9996	
12_00062, 6304/12649(0.498) area: 68.782, gt: 12, answer: 12, prob: 0.9998	
01_00205, 6304/12650(0.498) area: 26.115, gt: 1, answer: 32, prob: 0.9333	
05_00682, 6305/12651(0.498) area: 86.603, gt: 5, answer: 5, prob: 0.9994	
01_00206, 6306/12652(0.498) area: 25.377, gt: 1, answer: 1, prob: 0.4832	
03_00365, 6306/12653(0.498) area: 33.496, gt: 3, answer: 15, prob: 0.4919	
05_00683, 6307/12654(0.498) area: 78.416, gt: 5, answer: 5, prob: 0.9995	
10_00530, 6307/12655(0.498) area: 51.498, gt: 10, answer: 15, prob: 0.8776	
11_01004, 6307/12656(0.498) area: 42.214, gt: 11, answer: 33, prob: 0.9194	
18_00299, 6308/12657(0.498) area: 54.672, gt: 18, answer: 18, prob: 0.5957	
25_00773, 6308/12658(0.498) area: 27.111, gt: 25, answer: 15, prob: 0.2747	
01_00207, 6308/12659(0.498) area: 25.690, gt: 1, answer: 13, prob: 0.4427	
03_00366, 6308/12660(0.498) area: 24.042, gt: 3, answer: 32, prob: 0.6116	
05_00684, 6309/12661(0.498) area: 108.467, gt: 5, answer: 5, prob: 0.9999	
10_00531, 6309/12662(0.498) area: 42.048, gt: 10, answer: 15, prob: 0.9821	
11_01005, 6309/12663(0.498) area: 31.702, gt: 11, answer: 33, prob: 0.5458	
18_00300, 6310/12664(0.498) area: 37.947, gt: 18, answer: 18, prob: 0.9264	
25_00774, 6310/12665(0.498) area: 26.153, gt: 25, answer: 1, prob: 0.2410	
29_00247, 6310/12666(0.498) area: 41.134, gt: 29, answer: 32, prob: 0.9976	
03_00367, 6310/12667(0.498) area: 26.153, gt: 3, answer: 15, prob: 0.7396	
10_00532, 6310/12668(0.498) area: 51.827, gt: 10, answer: 15, prob: 0.7098	
11_01006, 6310/12669(0.498) area: 35.944, gt: 11, answer: 33, prob: 0.9056	
14_00529, 6310/12670(0.498) area: 76.158, gt: 14, answer: 28, prob: 0.5665	
18_00301, 6311/12671(0.498) area: 40.423, gt: 18, answer: 18, prob: 0.9816	
25_00775, 6311/12672(0.498) area: 34.583, gt: 25, answer: 11, prob: 0.2866	
29_00248, 6311/12673(0.498) area: 36.932, gt: 29, answer: 33, prob: 0.8052	
14_00530, 6311/12674(0.498) area: 61.237, gt: 14, answer: 22, prob: 0.2238	
29_00249, 6311/12675(0.498) area: 50.299, gt: 29, answer: 15, prob: 0.4320	
12_00063, 6312/12676(0.498) area: 92.790, gt: 12, answer: 12, prob: 0.9999	
14_00531, 6313/12677(0.498) area: 81.609, gt: 14, answer: 14, prob: 0.9824	
12_00064, 6314/12678(0.498) area: 70.200, gt: 12, answer: 12, prob: 0.9997	
03_00368, 6314/12679(0.498) area: 28.583, gt: 3, answer: 15, prob: 0.9391	
05_00685, 6315/12680(0.498) area: 67.461, gt: 5, answer: 5, prob: 0.9973	
10_00533, 6315/12681(0.498) area: 47.244, gt: 10, answer: 15, prob: 0.9352	
11_01007, 6315/12682(0.498) area: 34.742, gt: 11, answer: 33, prob: 0.5379	
18_00302, 6316/12683(0.498) area: 43.715, gt: 18, answer: 18, prob: 0.9991	
25_00776, 6316/12684(0.498) area: 23.622, gt: 25, answer: 11, prob: 0.4654	
01_00208, 6317/12685(0.498) area: 27.495, gt: 1, answer: 1, prob: 0.7563	
03_00369, 6317/12686(0.498) area: 20.149, gt: 3, answer: 32, prob: 0.6955	
05_00686, 6318/12687(0.498) area: 81.117, gt: 5, answer: 5, prob: 0.9980	
10_00534, 6318/12688(0.498) area: 35.791, gt: 10, answer: 15, prob: 0.7694	
11_01008, 6318/12689(0.498) area: 27.928, gt: 11, answer: 15, prob: 0.4036	
18_00303, 6319/12690(0.498) area: 32.985, gt: 18, answer: 18, prob: 0.5647	
25_00777, 6319/12691(0.498) area: 22.627, gt: 25, answer: 11, prob: 0.3364	
29_00250, 6319/12692(0.498) area: 35.214, gt: 29, answer: 32, prob: 0.7521	
03_00370, 6319/12693(0.498) area: 22.583, gt: 3, answer: 30, prob: 0.5673	
10_00535, 6319/12694(0.498) area: 46.152, gt: 10, answer: 15, prob: 0.8893	
11_01009, 6319/12695(0.498) area: 32.741, gt: 11, answer: 33, prob: 0.6656	
14_00532, 6320/12696(0.498) area: 55.254, gt: 14, answer: 14, prob: 0.3786	
18_00304, 6321/12697(0.498) area: 37.417, gt: 18, answer: 18, prob: 0.9656	
25_00778, 6321/12698(0.498) area: 30.332, gt: 25, answer: 11, prob: 0.1664	
29_00251, 6321/12699(0.498) area: 31.607, gt: 29, answer: 33, prob: 0.5946	
12_00065, 6322/12700(0.498) area: 87.727, gt: 12, answer: 12, prob: 1.0000	
14_00533, 6323/12701(0.498) area: 50.823, gt: 14, answer: 14, prob: 0.5627	
29_00252, 6323/12702(0.498) area: 45.365, gt: 29, answer: 33, prob: 0.5343	
12_00066, 6324/12703(0.498) area: 61.701, gt: 12, answer: 12, prob: 0.9996	
14_00534, 6325/12704(0.498) area: 68.935, gt: 14, answer: 14, prob: 0.9677	
05_00687, 6326/12705(0.498) area: 53.479, gt: 5, answer: 5, prob: 0.9255	
10_00536, 6326/12706(0.498) area: 46.583, gt: 10, answer: 17, prob: 0.3519	
11_01010, 6326/12707(0.498) area: 44.699, gt: 11, answer: 12, prob: 0.2627	
25_00779, 6326/12708(0.498) area: 25.417, gt: 25, answer: 1, prob: 0.2485	
03_00371, 6326/12709(0.498) area: 18.735, gt: 3, answer: 13, prob: 0.6467	
05_00688, 6327/12710(0.498) area: 52.745, gt: 5, answer: 5, prob: 0.9885	
10_00537, 6327/12711(0.498) area: 33.166, gt: 10, answer: 15, prob: 0.4821	
11_01011, 6327/12712(0.498) area: 29.665, gt: 11, answer: 33, prob: 0.1986	
18_00305, 6328/12713(0.498) area: 29.983, gt: 18, answer: 18, prob: 0.9659	
25_00780, 6328/12714(0.498) area: 19.748, gt: 25, answer: 11, prob: 0.3778	
29_00253, 6328/12715(0.498) area: 33.764, gt: 29, answer: 33, prob: 0.3796	
03_00372, 6328/12716(0.498) area: 18.000, gt: 3, answer: 30, prob: 0.4511	
05_00689, 6328/12717(0.498) area: 44.900, gt: 5, answer: 14, prob: 0.6183	
10_00538, 6328/12718(0.498) area: 37.947, gt: 10, answer: 12, prob: 0.3863	
14_00535, 6329/12719(0.498) area: 47.117, gt: 14, answer: 14, prob: 0.2972	
18_00306, 6330/12720(0.498) area: 32.465, gt: 18, answer: 18, prob: 0.8460	
25_00781, 6330/12721(0.498) area: 24.372, gt: 25, answer: 16, prob: 0.3484	
29_00254, 6330/12722(0.498) area: 28.142, gt: 29, answer: 32, prob: 0.5508	
14_00536, 6330/12723(0.498) area: 42.849, gt: 14, answer: 22, prob: 0.4826	
29_00255, 6330/12724(0.497) area: 36.783, gt: 29, answer: 33, prob: 0.6848	
14_00537, 6331/12725(0.498) area: 60.795, gt: 14, answer: 14, prob: 0.7490	
01_00209, 6332/12726(0.498) area: 58.652, gt: 1, answer: 1, prob: 0.2157	
05_00690, 6333/12727(0.498) area: 127.589, gt: 5, answer: 5, prob: 0.9998	
01_00210, 6334/12728(0.498) area: 46.087, gt: 1, answer: 1, prob: 0.5771	
05_00691, 6335/12729(0.498) area: 120.067, gt: 5, answer: 5, prob: 0.9998	
01_00211, 6336/12730(0.498) area: 56.912, gt: 1, answer: 1, prob: 0.4348	
03_00373, 6336/12731(0.498) area: 33.985, gt: 3, answer: 32, prob: 0.9661	
05_00692, 6336/12732(0.498) area: 132.424, gt: 5, answer: 2, prob: 0.6528	
10_00539, 6336/12733(0.498) area: 70.250, gt: 10, answer: 17, prob: 0.6553	
11_01012, 6336/12734(0.498) area: 57.706, gt: 11, answer: 15, prob: 0.7705	
18_00307, 6336/12735(0.498) area: 42.708, gt: 18, answer: 17, prob: 0.5356	
25_00782, 6336/12736(0.497) area: 32.527, gt: 25, answer: 13, prob: 0.4052	
03_00374, 6336/12737(0.497) area: 38.884, gt: 3, answer: 32, prob: 0.6400	
10_00540, 6336/12738(0.497) area: 57.053, gt: 10, answer: 15, prob: 0.6919	
11_01013, 6336/12739(0.497) area: 41.352, gt: 11, answer: 33, prob: 0.5633	
18_00308, 6337/12740(0.497) area: 49.437, gt: 18, answer: 18, prob: 0.9927	
25_00783, 6337/12741(0.497) area: 30.741, gt: 25, answer: 33, prob: 0.2312	
29_00256, 6337/12742(0.497) area: 64.807, gt: 29, answer: 32, prob: 0.9946	
03_00375, 6337/12743(0.497) area: 40.299, gt: 3, answer: 13, prob: 0.5588	
10_00541, 6337/12744(0.497) area: 65.924, gt: 10, answer: 17, prob: 0.5104	
11_01014, 6337/12745(0.497) area: 46.054, gt: 11, answer: 33, prob: 0.8654	
18_00309, 6338/12746(0.497) area: 52.440, gt: 18, answer: 18, prob: 0.9758	
25_00784, 6338/12747(0.497) area: 46.861, gt: 25, answer: 33, prob: 0.2310	
29_00257, 6338/12748(0.497) area: 49.598, gt: 29, answer: 13, prob: 0.7369	
14_00538, 6339/12749(0.497) area: 103.489, gt: 14, answer: 14, prob: 0.9741	
29_00258, 6339/12750(0.497) area: 58.455, gt: 29, answer: 32, prob: 0.6459	
14_00539, 6340/12751(0.497) area: 85.557, gt: 14, answer: 14, prob: 0.9597	
12_00067, 6341/12752(0.497) area: 59.590, gt: 12, answer: 12, prob: 0.9949	
14_00540, 6342/12753(0.497) area: 108.305, gt: 14, answer: 14, prob: 0.9994	
12_00068, 6343/12754(0.497) area: 48.765, gt: 12, answer: 12, prob: 1.0000	
12_00069, 6344/12755(0.497) area: 64.722, gt: 12, answer: 12, prob: 0.9878	
01_00212, 6345/12756(0.497) area: 27.495, gt: 1, answer: 1, prob: 0.4949	
05_00693, 6346/12757(0.497) area: 118.899, gt: 5, answer: 5, prob: 0.9999	
01_00213, 6347/12758(0.497) area: 27.459, gt: 1, answer: 1, prob: 0.6311	
05_00694, 6348/12759(0.498) area: 120.913, gt: 5, answer: 5, prob: 0.9999	
10_00542, 6348/12760(0.497) area: 60.216, gt: 10, answer: 15, prob: 0.3305	
11_01015, 6348/12761(0.497) area: 58.310, gt: 11, answer: 15, prob: 0.4458	
25_00785, 6348/12762(0.497) area: 31.081, gt: 25, answer: 1, prob: 0.2692	
03_00376, 6348/12763(0.497) area: 31.113, gt: 3, answer: 30, prob: 0.6076	
10_00543, 6348/12764(0.497) area: 46.476, gt: 10, answer: 15, prob: 0.8899	
11_01016, 6348/12765(0.497) area: 39.243, gt: 11, answer: 15, prob: 0.5920	
18_00310, 6349/12766(0.497) area: 40.988, gt: 18, answer: 18, prob: 0.9819	
25_00786, 6349/12767(0.497) area: 28.284, gt: 25, answer: 33, prob: 0.2413	
29_00259, 6349/12768(0.497) area: 52.659, gt: 29, answer: 32, prob: 0.9982	
03_00377, 6349/12769(0.497) area: 29.292, gt: 3, answer: 15, prob: 0.7226	
10_00544, 6349/12770(0.497) area: 52.230, gt: 10, answer: 15, prob: 0.6665	
11_01017, 6349/12771(0.497) area: 40.743, gt: 11, answer: 33, prob: 0.4172	
18_00311, 6350/12772(0.497) area: 40.497, gt: 18, answer: 18, prob: 0.9844	
25_00787, 6350/12773(0.497) area: 38.523, gt: 25, answer: 30, prob: 0.2333	
29_00260, 6350/12774(0.497) area: 41.413, gt: 29, answer: 32, prob: 0.8493	
14_00541, 6351/12775(0.497) area: 72.801, gt: 14, answer: 14, prob: 0.9877	
29_00261, 6351/12776(0.497) area: 49.639, gt: 29, answer: 32, prob: 0.4335	
12_00070, 6351/12777(0.497) area: 39.230, gt: 12, answer: 8, prob: 0.6445	
14_00542, 6352/12778(0.497) area: 70.697, gt: 14, answer: 14, prob: 0.9817	
12_00071, 6353/12779(0.497) area: 54.681, gt: 12, answer: 12, prob: 0.9989	
14_00543, 6353/12780(0.497) area: 57.723, gt: 14, answer: 28, prob: 0.5631	
12_00072, 6354/12781(0.497) area: 56.710, gt: 12, answer: 12, prob: 0.9998	
01_00214, 6355/12782(0.497) area: 34.467, gt: 1, answer: 1, prob: 0.4583	
05_00695, 6356/12783(0.497) area: 130.698, gt: 5, answer: 5, prob: 0.9990	
01_00215, 6357/12784(0.497) area: 30.496, gt: 1, answer: 1, prob: 0.9595	
05_00696, 6358/12785(0.497) area: 95.394, gt: 5, answer: 5, prob: 1.0000	
10_00545, 6358/12786(0.497) area: 56.409, gt: 10, answer: 15, prob: 0.7383	
11_01018, 6358/12787(0.497) area: 52.764, gt: 11, answer: 12, prob: 0.8992	
25_00788, 6358/12788(0.497) area: 28.914, gt: 25, answer: 16, prob: 0.3088	
01_00216, 6359/12789(0.497) area: 36.222, gt: 1, answer: 1, prob: 0.9965	
03_00378, 6359/12790(0.497) area: 24.739, gt: 3, answer: 13, prob: 0.2362	
05_00697, 6360/12791(0.497) area: 113.159, gt: 5, answer: 5, prob: 0.9997	
10_00546, 6360/12792(0.497) area: 40.988, gt: 10, answer: 15, prob: 0.2833	
11_01019, 6360/12793(0.497) area: 37.789, gt: 11, answer: 33, prob: 0.3020	
18_00312, 6361/12794(0.497) area: 36.000, gt: 18, answer: 18, prob: 0.9018	
25_00789, 6361/12795(0.497) area: 25.417, gt: 25, answer: 11, prob: 0.3604	
29_00262, 6361/12796(0.497) area: 43.267, gt: 29, answer: 32, prob: 0.9353	
03_00379, 6361/12797(0.497) area: 24.393, gt: 3, answer: 13, prob: 0.9319	
10_00547, 6361/12798(0.497) area: 46.130, gt: 10, answer: 15, prob: 0.7021	
11_01020, 6361/12799(0.497) area: 38.884, gt: 11, answer: 12, prob: 0.3348	
14_00544, 6362/12800(0.497) area: 74.940, gt: 14, answer: 14, prob: 0.7561	
18_00313, 6363/12801(0.497) area: 33.466, gt: 18, answer: 18, prob: 0.9863	
25_00790, 6363/12802(0.497) area: 32.787, gt: 25, answer: 16, prob: 0.1874	
29_00263, 6363/12803(0.497) area: 34.482, gt: 29, answer: 32, prob: 0.6632	
14_00545, 6364/12804(0.497) area: 54.608, gt: 14, answer: 14, prob: 0.8626	
29_00264, 6364/12805(0.497) area: 42.708, gt: 29, answer: 32, prob: 0.8995	
12_00073, 6365/12806(0.497) area: 61.188, gt: 12, answer: 12, prob: 0.9997	
14_00546, 6366/12807(0.497) area: 62.929, gt: 14, answer: 14, prob: 0.9463	
12_00074, 6367/12808(0.497) area: 52.868, gt: 12, answer: 12, prob: 0.9995	
12_00075, 6368/12809(0.497) area: 74.122, gt: 12, answer: 12, prob: 0.9979	
03_00380, 6368/12810(0.497) area: 22.249, gt: 3, answer: 15, prob: 0.7247	
05_00698, 6369/12811(0.497) area: 41.761, gt: 5, answer: 5, prob: 0.9229	
